"","Time","sample","value","strain","replicate","media","background"
"2922",615,"E6",0.47939513,"wild-type (unsupplemented)","3","Met (-)","wt"
"2923",615,"E7",0.90539513,"auxotroph ∆metB","1","Met (+)","mutant"
"2924",615,"E8",0.63739513,"auxotroph ∆metB","2","Met (+)","mutant"
"2925",615,"E9",0.91939513,"auxotroph ∆metB","3","Met (+)","mutant"
"2926",615,"E10",0.55739513,"wild-type (supplemented)","1","Met (+)","wt"
"2927",615,"E11",0.64639513,"wild-type (supplemented)","2","Met (+)","wt"
"2928",615,"E12",0.82139513,"wild-type (supplemented)","3","Met (+)","wt"
"2929",615,"F1",0.33039513,"overproducer ∆metJ","1","Met (-)","mutant"
"2930",615,"F2",0.47639513,"overproducer ∆metJ","2","Met (-)","mutant"
"2931",615,"F3",0.55039513,"overproducer ∆metJ","3","Met (-)","mutant"
"2932",615,"F4",0.49039513,"wild-type (unsupplemented)","1","Met (-)","wt"
"2933",615,"F5",0.37139513,"wild-type (unsupplemented)","2","Met (-)","wt"
"2934",615,"F6",0.48939513,"wild-type (unsupplemented)","3","Met (-)","wt"
"2935",615,"F7",0.91639513,"auxotroph ∆metB","1","Met (+)","mutant"
"2936",615,"F8",0.50639513,"auxotroph ∆metB","2","Met (+)","mutant"
"2937",615,"F9",0.92939513,"auxotroph ∆metB","3","Met (+)","mutant"
"2938",615,"F10",0.60339513,"wild-type (supplemented)","1","Met (+)","wt"
"2939",615,"F11",0.66839513,"wild-type (supplemented)","2","Met (+)","wt"
"2940",615,"F12",0.82039513,"wild-type (supplemented)","3","Met (+)","wt"
"2941",615,"G1",0.47539513,"overproducer ∆metJ","1","Met (-)","mutant"
"2942",615,"G2",0.49439513,"overproducer ∆metJ","2","Met (-)","mutant"
"2943",615,"G3",0.61839513,"overproducer ∆metJ","3","Met (-)","mutant"
"2944",615,"G4",0.43939513,"wild-type (unsupplemented)","1","Met (-)","wt"
"2945",615,"G5",0.40839513,"wild-type (unsupplemented)","2","Met (-)","wt"
"2946",615,"G6",0.45539513,"wild-type (unsupplemented)","3","Met (-)","wt"
"2947",615,"G7",0.92339513,"auxotroph ∆metB","1","Met (+)","mutant"
"2948",615,"G8",0.52739513,"auxotroph ∆metB","2","Met (+)","mutant"
"2949",615,"G9",0.92439513,"auxotroph ∆metB","3","Met (+)","mutant"
"2950",615,"G10",0.51439513,"wild-type (supplemented)","1","Met (+)","wt"
"2951",615,"G11",0.73739513,"wild-type (supplemented)","2","Met (+)","wt"
"2952",615,"G12",0.83339513,"wild-type (supplemented)","3","Met (+)","wt"
"2953",630,"B1",0.64939513,"overproducer ∆metJ","1","Met (-)","mutant"
"2954",630,"B2",0.53239513,"overproducer ∆metJ","2","Met (-)","mutant"
"2955",630,"B3",0.55939513,"overproducer ∆metJ","3","Met (-)","mutant"
"2956",630,"B4",0.55839513,"wild-type (unsupplemented)","1","Met (-)","wt"
"2957",630,"B5",0.60039513,"wild-type (unsupplemented)","2","Met (-)","wt"
"2958",630,"B6",0.57739513,"wild-type (unsupplemented)","3","Met (-)","wt"
"2959",630,"B7",0.90039513,"auxotroph ∆metB","1","Met (+)","mutant"
"2960",630,"B8",0.74239513,"auxotroph ∆metB","2","Met (+)","mutant"
"2961",630,"B9",0.95339513,"auxotroph ∆metB","3","Met (+)","mutant"
"2962",630,"B10",0.66239513,"wild-type (supplemented)","1","Met (+)","wt"
"2963",630,"B11",0.63039513,"wild-type (supplemented)","2","Met (+)","wt"
"2964",630,"B12",0.79139513,"wild-type (supplemented)","3","Met (+)","wt"
"2965",630,"C1",0.54539513,"overproducer ∆metJ","1","Met (-)","mutant"
"2966",630,"C2",0.55939513,"overproducer ∆metJ","2","Met (-)","mutant"
"2967",630,"C3",0.56839513,"overproducer ∆metJ","3","Met (-)","mutant"
"2968",630,"C4",0.61339513,"wild-type (unsupplemented)","1","Met (-)","wt"
"2969",630,"C5",0.47739513,"wild-type (unsupplemented)","2","Met (-)","wt"
"2970",630,"C6",0.70339513,"wild-type (unsupplemented)","3","Met (-)","wt"
"2971",630,"C7",0.88839513,"auxotroph ∆metB","1","Met (+)","mutant"
"2972",630,"C8",0.68639513,"auxotroph ∆metB","2","Met (+)","mutant"
"2973",630,"C9",0.92939513,"auxotroph ∆metB","3","Met (+)","mutant"
"2974",630,"C10",0.66339513,"wild-type (supplemented)","1","Met (+)","wt"
"2975",630,"C11",0.53439513,"wild-type (supplemented)","2","Met (+)","wt"
"2976",630,"C12",0.83239513,"wild-type (supplemented)","3","Met (+)","wt"
"2977",630,"D1",0.46239513,"overproducer ∆metJ","1","Met (-)","mutant"
"2978",630,"D2",0.57439513,"overproducer ∆metJ","2","Met (-)","mutant"
"2979",630,"D3",0.53339513,"overproducer ∆metJ","3","Met (-)","mutant"
"2980",630,"D4",0.53339513,"wild-type (unsupplemented)","1","Met (-)","wt"
"2981",630,"D5",0.45339513,"wild-type (unsupplemented)","2","Met (-)","wt"
"2982",630,"D6",0.53739513,"wild-type (unsupplemented)","3","Met (-)","wt"
"2983",630,"D7",0.89739513,"auxotroph ∆metB","1","Met (+)","mutant"
"2984",630,"D8",0.53539513,"auxotroph ∆metB","2","Met (+)","mutant"
"2985",630,"D9",0.92539513,"auxotroph ∆metB","3","Met (+)","mutant"
"2986",630,"D10",0.57939513,"wild-type (supplemented)","1","Met (+)","wt"
"2987",630,"D11",0.56839513,"wild-type (supplemented)","2","Met (+)","wt"
"2988",630,"D12",0.85139513,"wild-type (supplemented)","3","Met (+)","wt"
"2989",630,"E1",0.39239513,"overproducer ∆metJ","1","Met (-)","mutant"
"2990",630,"E2",0.48739513,"overproducer ∆metJ","2","Met (-)","mutant"
"2991",630,"E3",0.55139513,"overproducer ∆metJ","3","Met (-)","mutant"
"2992",630,"E4",0.53739513,"wild-type (unsupplemented)","1","Met (-)","wt"
"2993",630,"E5",0.45239513,"wild-type (unsupplemented)","2","Met (-)","wt"
"2994",630,"E6",0.48439513,"wild-type (unsupplemented)","3","Met (-)","wt"
"2995",630,"E7",0.88139513,"auxotroph ∆metB","1","Met (+)","mutant"
"2996",630,"E8",0.63939513,"auxotroph ∆metB","2","Met (+)","mutant"
"2997",630,"E9",0.90439513,"auxotroph ∆metB","3","Met (+)","mutant"
"2998",630,"E10",0.56239513,"wild-type (supplemented)","1","Met (+)","wt"
"2999",630,"E11",0.64439513,"wild-type (supplemented)","2","Met (+)","wt"
"3000",630,"E12",0.80339513,"wild-type (supplemented)","3","Met (+)","wt"
"3001",630,"F1",0.32939513,"overproducer ∆metJ","1","Met (-)","mutant"
"3002",630,"F2",0.48939513,"overproducer ∆metJ","2","Met (-)","mutant"
"3003",630,"F3",0.54239513,"overproducer ∆metJ","3","Met (-)","mutant"
"3004",630,"F4",0.49139513,"wild-type (unsupplemented)","1","Met (-)","wt"
"3005",630,"F5",0.37239513,"wild-type (unsupplemented)","2","Met (-)","wt"
"3006",630,"F6",0.48939513,"wild-type (unsupplemented)","3","Met (-)","wt"
"3007",630,"F7",0.89439513,"auxotroph ∆metB","1","Met (+)","mutant"
"3008",630,"F8",0.51239513,"auxotroph ∆metB","2","Met (+)","mutant"
"3009",630,"F9",0.91039513,"auxotroph ∆metB","3","Met (+)","mutant"
"3010",630,"F10",0.59739513,"wild-type (supplemented)","1","Met (+)","wt"
"3011",630,"F11",0.65939513,"wild-type (supplemented)","2","Met (+)","wt"
"3012",630,"F12",0.80839513,"wild-type (supplemented)","3","Met (+)","wt"
"3013",630,"G1",0.45739513,"overproducer ∆metJ","1","Met (-)","mutant"
"3014",630,"G2",0.52539513,"overproducer ∆metJ","2","Met (-)","mutant"
"3015",630,"G3",0.61439513,"overproducer ∆metJ","3","Met (-)","mutant"
"3016",630,"G4",0.43939513,"wild-type (unsupplemented)","1","Met (-)","wt"
"3017",630,"G5",0.40839513,"wild-type (unsupplemented)","2","Met (-)","wt"
"3018",630,"G6",0.45739513,"wild-type (unsupplemented)","3","Met (-)","wt"
"3019",630,"G7",0.90839513,"auxotroph ∆metB","1","Met (+)","mutant"
"3020",630,"G8",0.53239513,"auxotroph ∆metB","2","Met (+)","mutant"
"3021",630,"G9",0.90939513,"auxotroph ∆metB","3","Met (+)","mutant"
"3022",630,"G10",0.51539513,"wild-type (supplemented)","1","Met (+)","wt"
"3023",630,"G11",0.73539513,"wild-type (supplemented)","2","Met (+)","wt"
"3024",630,"G12",0.80939513,"wild-type (supplemented)","3","Met (+)","wt"
"3025",645,"B1",0.68739513,"overproducer ∆metJ","1","Met (-)","mutant"
"3026",645,"B2",0.54739513,"overproducer ∆metJ","2","Met (-)","mutant"
"3027",645,"B3",0.55339513,"overproducer ∆metJ","3","Met (-)","mutant"
"3028",645,"B4",0.55639513,"wild-type (unsupplemented)","1","Met (-)","wt"
"3029",645,"B5",0.59739513,"wild-type (unsupplemented)","2","Met (-)","wt"
"3030",645,"B6",0.57139513,"wild-type (unsupplemented)","3","Met (-)","wt"
"3031",645,"B7",0.90039513,"auxotroph ∆metB","1","Met (+)","mutant"
"3032",645,"B8",0.74239513,"auxotroph ∆metB","2","Met (+)","mutant"
"3033",645,"B9",0.96139513,"auxotroph ∆metB","3","Met (+)","mutant"
"3034",645,"B10",0.66339513,"wild-type (supplemented)","1","Met (+)","wt"
"3035",645,"B11",0.61639513,"wild-type (supplemented)","2","Met (+)","wt"
"3036",645,"B12",0.79539513,"wild-type (supplemented)","3","Met (+)","wt"
"3037",645,"C1",0.55139513,"overproducer ∆metJ","1","Met (-)","mutant"
"3038",645,"C2",0.56839513,"overproducer ∆metJ","2","Met (-)","mutant"
"3039",645,"C3",0.56639513,"overproducer ∆metJ","3","Met (-)","mutant"
"3040",645,"C4",0.61639513,"wild-type (unsupplemented)","1","Met (-)","wt"
"3041",645,"C5",0.47939513,"wild-type (unsupplemented)","2","Met (-)","wt"
"3042",645,"C6",0.70439513,"wild-type (unsupplemented)","3","Met (-)","wt"
"3043",645,"C7",0.88739513,"auxotroph ∆metB","1","Met (+)","mutant"
"3044",645,"C8",0.69739513,"auxotroph ∆metB","2","Met (+)","mutant"
"3045",645,"C9",0.93339513,"auxotroph ∆metB","3","Met (+)","mutant"
"3046",645,"C10",0.66039513,"wild-type (supplemented)","1","Met (+)","wt"
"3047",645,"C11",0.52939513,"wild-type (supplemented)","2","Met (+)","wt"
"3048",645,"C12",0.83839513,"wild-type (supplemented)","3","Met (+)","wt"
"3049",645,"D1",0.45939513,"overproducer ∆metJ","1","Met (-)","mutant"
"3050",645,"D2",0.58039513,"overproducer ∆metJ","2","Met (-)","mutant"
"3051",645,"D3",0.54139513,"overproducer ∆metJ","3","Met (-)","mutant"
"3052",645,"D4",0.53339513,"wild-type (unsupplemented)","1","Met (-)","wt"
"3053",645,"D5",0.45439513,"wild-type (unsupplemented)","2","Met (-)","wt"
"3054",645,"D6",0.53139513,"wild-type (unsupplemented)","3","Met (-)","wt"
"3055",645,"D7",0.89239513,"auxotroph ∆metB","1","Met (+)","mutant"
"3056",645,"D8",0.53339513,"auxotroph ∆metB","2","Met (+)","mutant"
"3057",645,"D9",0.93139513,"auxotroph ∆metB","3","Met (+)","mutant"
"3058",645,"D10",0.57539513,"wild-type (supplemented)","1","Met (+)","wt"
"3059",645,"D11",0.56439513,"wild-type (supplemented)","2","Met (+)","wt"
"3060",645,"D12",0.84939513,"wild-type (supplemented)","3","Met (+)","wt"
"3061",645,"E1",0.37539513,"overproducer ∆metJ","1","Met (-)","mutant"
"3062",645,"E2",0.47839513,"overproducer ∆metJ","2","Met (-)","mutant"
"3063",645,"E3",0.55439513,"overproducer ∆metJ","3","Met (-)","mutant"
"3064",645,"E4",0.53939513,"wild-type (unsupplemented)","1","Met (-)","wt"
"3065",645,"E5",0.45239513,"wild-type (unsupplemented)","2","Met (-)","wt"
"3066",645,"E6",0.48239513,"wild-type (unsupplemented)","3","Met (-)","wt"
"3067",645,"E7",0.88539513,"auxotroph ∆metB","1","Met (+)","mutant"
"3068",645,"E8",0.64039513,"auxotroph ∆metB","2","Met (+)","mutant"
"3069",645,"E9",0.90839513,"auxotroph ∆metB","3","Met (+)","mutant"
"3070",645,"E10",0.55939513,"wild-type (supplemented)","1","Met (+)","wt"
"3071",645,"E11",0.64739513,"wild-type (supplemented)","2","Met (+)","wt"
"3072",645,"E12",0.80339513,"wild-type (supplemented)","3","Met (+)","wt"
"3073",645,"F1",0.39739513,"overproducer ∆metJ","1","Met (-)","mutant"
"3074",645,"F2",0.49839513,"overproducer ∆metJ","2","Met (-)","mutant"
"3075",645,"F3",0.54439513,"overproducer ∆metJ","3","Met (-)","mutant"
"3076",645,"F4",0.49439513,"wild-type (unsupplemented)","1","Met (-)","wt"
"3077",645,"F5",0.37139513,"wild-type (unsupplemented)","2","Met (-)","wt"
"3078",645,"F6",0.49239513,"wild-type (unsupplemented)","3","Met (-)","wt"
"3079",645,"F7",0.89939513,"auxotroph ∆metB","1","Met (+)","mutant"
"3080",645,"F8",0.52339513,"auxotroph ∆metB","2","Met (+)","mutant"
"3081",645,"F9",0.91639513,"auxotroph ∆metB","3","Met (+)","mutant"
"3082",645,"F10",0.59339513,"wild-type (supplemented)","1","Met (+)","wt"
"3083",645,"F11",0.65939513,"wild-type (supplemented)","2","Met (+)","wt"
"3084",645,"F12",0.81339513,"wild-type (supplemented)","3","Met (+)","wt"
"3085",645,"G1",0.43339513,"overproducer ∆metJ","1","Met (-)","mutant"
"3086",645,"G2",0.53739513,"overproducer ∆metJ","2","Met (-)","mutant"
"3087",645,"G3",0.61739513,"overproducer ∆metJ","3","Met (-)","mutant"
"3088",645,"G4",0.44139513,"wild-type (unsupplemented)","1","Met (-)","wt"
"3089",645,"G5",0.40939513,"wild-type (unsupplemented)","2","Met (-)","wt"
"3090",645,"G6",0.45639513,"wild-type (unsupplemented)","3","Met (-)","wt"
"3091",645,"G7",0.91239513,"auxotroph ∆metB","1","Met (+)","mutant"
"3092",645,"G8",0.53239513,"auxotroph ∆metB","2","Met (+)","mutant"
"3093",645,"G9",0.91139513,"auxotroph ∆metB","3","Met (+)","mutant"
"3094",645,"G10",0.51939513,"wild-type (supplemented)","1","Met (+)","wt"
"3095",645,"G11",0.73939513,"wild-type (supplemented)","2","Met (+)","wt"
"3096",645,"G12",0.82239513,"wild-type (supplemented)","3","Met (+)","wt"
"3097",660,"B1",0.63039513,"overproducer ∆metJ","1","Met (-)","mutant"
"3098",660,"B2",0.55639513,"overproducer ∆metJ","2","Met (-)","mutant"
"3099",660,"B3",0.55139513,"overproducer ∆metJ","3","Met (-)","mutant"
"3100",660,"B4",0.55839513,"wild-type (unsupplemented)","1","Met (-)","wt"
"3101",660,"B5",0.60239513,"wild-type (unsupplemented)","2","Met (-)","wt"
"3102",660,"B6",0.57239513,"wild-type (unsupplemented)","3","Met (-)","wt"
"3103",660,"B7",0.90039513,"auxotroph ∆metB","1","Met (+)","mutant"
"3104",660,"B8",0.74639513,"auxotroph ∆metB","2","Met (+)","mutant"
"3105",660,"B9",0.97639513,"auxotroph ∆metB","3","Met (+)","mutant"
"3106",660,"B10",0.66839513,"wild-type (supplemented)","1","Met (+)","wt"
"3107",660,"B11",0.60439513,"wild-type (supplemented)","2","Met (+)","wt"
"3108",660,"B12",0.79139513,"wild-type (supplemented)","3","Met (+)","wt"
"3109",660,"C1",0.53439513,"overproducer ∆metJ","1","Met (-)","mutant"
"3110",660,"C2",0.56939513,"overproducer ∆metJ","2","Met (-)","mutant"
"3111",660,"C3",0.55839513,"overproducer ∆metJ","3","Met (-)","mutant"
"3112",660,"C4",0.61639513,"wild-type (unsupplemented)","1","Met (-)","wt"
"3113",660,"C5",0.48339513,"wild-type (unsupplemented)","2","Met (-)","wt"
"3114",660,"C6",0.70439513,"wild-type (unsupplemented)","3","Met (-)","wt"
"3115",660,"C7",0.88239513,"auxotroph ∆metB","1","Met (+)","mutant"
"3116",660,"C8",0.69539513,"auxotroph ∆metB","2","Met (+)","mutant"
"3117",660,"C9",0.92939513,"auxotroph ∆metB","3","Met (+)","mutant"
"3118",660,"C10",0.66139513,"wild-type (supplemented)","1","Met (+)","wt"
"3119",660,"C11",0.52739513,"wild-type (supplemented)","2","Met (+)","wt"
"3120",660,"C12",0.82839513,"wild-type (supplemented)","3","Met (+)","wt"
"3121",660,"D1",0.46639513,"overproducer ∆metJ","1","Met (-)","mutant"
"3122",660,"D2",0.57539513,"overproducer ∆metJ","2","Met (-)","mutant"
"3123",660,"D3",0.53339513,"overproducer ∆metJ","3","Met (-)","mutant"
"3124",660,"D4",0.53339513,"wild-type (unsupplemented)","1","Met (-)","wt"
"3125",660,"D5",0.46339513,"wild-type (unsupplemented)","2","Met (-)","wt"
"3126",660,"D6",0.53339513,"wild-type (unsupplemented)","3","Met (-)","wt"
"3127",660,"D7",0.88739513,"auxotroph ∆metB","1","Met (+)","mutant"
"3128",660,"D8",0.54239513,"auxotroph ∆metB","2","Met (+)","mutant"
"3129",660,"D9",0.92939513,"auxotroph ∆metB","3","Met (+)","mutant"
"3130",660,"D10",0.57939513,"wild-type (supplemented)","1","Met (+)","wt"
"3131",660,"D11",0.56439513,"wild-type (supplemented)","2","Met (+)","wt"
"3132",660,"D12",0.85939513,"wild-type (supplemented)","3","Met (+)","wt"
"3133",660,"E1",0.35739513,"overproducer ∆metJ","1","Met (-)","mutant"
"3134",660,"E2",0.48939513,"overproducer ∆metJ","2","Met (-)","mutant"
"3135",660,"E3",0.54639513,"overproducer ∆metJ","3","Met (-)","mutant"
"3136",660,"E4",0.53539513,"wild-type (unsupplemented)","1","Met (-)","wt"
"3137",660,"E5",0.45939513,"wild-type (unsupplemented)","2","Met (-)","wt"
"3138",660,"E6",0.48439513,"wild-type (unsupplemented)","3","Met (-)","wt"
"3139",660,"E7",0.87039513,"auxotroph ∆metB","1","Met (+)","mutant"
"3140",660,"E8",0.64439513,"auxotroph ∆metB","2","Met (+)","mutant"
"3141",660,"E9",0.90639513,"auxotroph ∆metB","3","Met (+)","mutant"
"3142",660,"E10",0.56139513,"wild-type (supplemented)","1","Met (+)","wt"
"3143",660,"E11",0.64239513,"wild-type (supplemented)","2","Met (+)","wt"
"3144",660,"E12",0.81539513,"wild-type (supplemented)","3","Met (+)","wt"
"3145",660,"F1",0.35339513,"overproducer ∆metJ","1","Met (-)","mutant"
"3146",660,"F2",0.50339513,"overproducer ∆metJ","2","Met (-)","mutant"
"3147",660,"F3",0.53739513,"overproducer ∆metJ","3","Met (-)","mutant"
"3148",660,"F4",0.49239513,"wild-type (unsupplemented)","1","Met (-)","wt"
"3149",660,"F5",0.38039513,"wild-type (unsupplemented)","2","Met (-)","wt"
"3150",660,"F6",0.49139513,"wild-type (unsupplemented)","3","Met (-)","wt"
"3151",660,"F7",0.88739513,"auxotroph ∆metB","1","Met (+)","mutant"
"3152",660,"F8",0.52939513,"auxotroph ∆metB","2","Met (+)","mutant"
"3153",660,"F9",0.91339513,"auxotroph ∆metB","3","Met (+)","mutant"
"3154",660,"F10",0.62039513,"wild-type (supplemented)","1","Met (+)","wt"
"3155",660,"F11",0.67539513,"wild-type (supplemented)","2","Met (+)","wt"
"3156",660,"F12",0.83239513,"wild-type (supplemented)","3","Met (+)","wt"
"3157",660,"G1",0.40739513,"overproducer ∆metJ","1","Met (-)","mutant"
"3158",660,"G2",0.53739513,"overproducer ∆metJ","2","Met (-)","mutant"
"3159",660,"G3",0.61339513,"overproducer ∆metJ","3","Met (-)","mutant"
"3160",660,"G4",0.43839513,"wild-type (unsupplemented)","1","Met (-)","wt"
"3161",660,"G5",0.41439513,"wild-type (unsupplemented)","2","Met (-)","wt"
"3162",660,"G6",0.45739513,"wild-type (unsupplemented)","3","Met (-)","wt"
"3163",660,"G7",0.90239513,"auxotroph ∆metB","1","Met (+)","mutant"
"3164",660,"G8",0.53939513,"auxotroph ∆metB","2","Met (+)","mutant"
"3165",660,"G9",0.90339513,"auxotroph ∆metB","3","Met (+)","mutant"
"3166",660,"G10",0.54139513,"wild-type (supplemented)","1","Met (+)","wt"
"3167",660,"G11",0.74639513,"wild-type (supplemented)","2","Met (+)","wt"
"3168",660,"G12",0.83739513,"wild-type (supplemented)","3","Met (+)","wt"
"3169",675,"B1",0.60939513,"overproducer ∆metJ","1","Met (-)","mutant"
"3170",675,"B2",0.55739513,"overproducer ∆metJ","2","Met (-)","mutant"
"3171",675,"B3",0.54539513,"overproducer ∆metJ","3","Met (-)","mutant"
"3172",675,"B4",0.55639513,"wild-type (unsupplemented)","1","Met (-)","wt"
"3173",675,"B5",0.60539513,"wild-type (unsupplemented)","2","Met (-)","wt"
"3174",675,"B6",0.57939513,"wild-type (unsupplemented)","3","Met (-)","wt"
"3175",675,"B7",0.92039513,"auxotroph ∆metB","1","Met (+)","mutant"
"3176",675,"B8",0.74839513,"auxotroph ∆metB","2","Met (+)","mutant"
"3177",675,"B9",0.99239513,"auxotroph ∆metB","3","Met (+)","mutant"
"3178",675,"B10",0.70139513,"wild-type (supplemented)","1","Met (+)","wt"
"3179",675,"B11",0.63339513,"wild-type (supplemented)","2","Met (+)","wt"
"3180",675,"B12",0.81039513,"wild-type (supplemented)","3","Met (+)","wt"
"3181",675,"C1",0.51039513,"overproducer ∆metJ","1","Met (-)","mutant"
"3182",675,"C2",0.56839513,"overproducer ∆metJ","2","Met (-)","mutant"
"3183",675,"C3",0.55839513,"overproducer ∆metJ","3","Met (-)","mutant"
"3184",675,"C4",0.61739513,"wild-type (unsupplemented)","1","Met (-)","wt"
"3185",675,"C5",0.48739513,"wild-type (unsupplemented)","2","Met (-)","wt"
"3186",675,"C6",0.70539513,"wild-type (unsupplemented)","3","Met (-)","wt"
"3187",675,"C7",0.89839513,"auxotroph ∆metB","1","Met (+)","mutant"
"3188",675,"C8",0.70139513,"auxotroph ∆metB","2","Met (+)","mutant"
"3189",675,"C9",0.94639513,"auxotroph ∆metB","3","Met (+)","mutant"
"3190",675,"C10",0.67339513,"wild-type (supplemented)","1","Met (+)","wt"
"3191",675,"C11",0.53339513,"wild-type (supplemented)","2","Met (+)","wt"
"3192",675,"C12",0.83239513,"wild-type (supplemented)","3","Met (+)","wt"
"3193",675,"D1",0.46439513,"overproducer ∆metJ","1","Met (-)","mutant"
"3194",675,"D2",0.57139513,"overproducer ∆metJ","2","Met (-)","mutant"
"3195",675,"D3",0.53839513,"overproducer ∆metJ","3","Met (-)","mutant"
"3196",675,"D4",0.53239513,"wild-type (unsupplemented)","1","Met (-)","wt"
"3197",675,"D5",0.46539513,"wild-type (unsupplemented)","2","Met (-)","wt"
"3198",675,"D6",0.53439513,"wild-type (unsupplemented)","3","Met (-)","wt"
